"Student.ID","Cohort.Term","Term.Code","Enrolled.Student.Count","Major.1","Major.2","Major.3","Major.4","Major.5","Major.6"
8116045,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8116045,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8116045,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8116163,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8116163,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8116163,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8116176,202410,202410,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8116176,202410,202420,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8116176,202410,202510,1,"Entrepreneurship","Finance",NA,NA,NA,NA
8116670,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8116670,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8116670,202410,202510,1,"Finance",NA,NA,NA,NA,NA
8116997,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8116997,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8116997,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8117385,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8117385,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8117385,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8117466,202510,202510,1,"BA Major",NA,NA,NA,NA,NA
8118379,202410,202410,1,"Undeclared - Business",NA,NA,NA,NA,NA
8118379,202410,202420,1,"Undeclared - Business",NA,NA,NA,NA,NA
8118379,202410,202510,1,"Accountancy","BA Major",NA,NA,NA,NA
8119708,202410,202410,1,"Finance",NA,NA,NA,NA,NA
8119708,202410,202420,1,"Finance",NA,NA,NA,NA,NA
8119708,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8119865,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8119865,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8119865,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8120083,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8120083,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8120083,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8121036,202410,202410,1,"Undeclared - Business",NA,NA,NA,NA,NA
8121036,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8121036,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8121360,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8121360,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8121360,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8121637,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8121637,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8121637,202410,202510,1,"Finance",NA,NA,NA,NA,NA
8124223,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8124223,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8124223,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8124641,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8124641,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8124641,202310,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8124641,202310,202420,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8124641,202310,202510,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8125971,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8125971,202310,202320,1,"CAS","Undeclared - Business",NA,NA,NA,NA
8125971,202310,202410,1,"BA Major","CAS",NA,NA,NA,NA
8125971,202310,202420,1,"CAS","Marketing",NA,NA,NA,NA
8125971,202310,202510,1,"CAS","Marketing",NA,NA,NA,NA
8126128,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8126128,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8128246,202310,202310,1,"EHS",NA,NA,NA,NA,NA
8128246,202310,202320,1,"EHS",NA,NA,NA,NA,NA
8128246,202310,202410,1,"EHS",NA,NA,NA,NA,NA
8128246,202310,202420,1,"EHS","Undeclared - Business",NA,NA,NA,NA
8128246,202310,202510,1,"BA Major","EHS",NA,NA,NA,NA
8129036,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8129036,202310,202320,1,"Undeclared - Business",NA,NA,NA,NA,NA
8129036,202310,202410,1,"Undeclared - Business",NA,NA,NA,NA,NA
8129036,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8129036,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8129435,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8129435,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8129435,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8129435,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8129435,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8129482,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8129482,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8129482,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8129482,202310,202420,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8129482,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8129662,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8129662,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8129662,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8129662,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8129662,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8130203,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8130203,202310,202320,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8130203,202310,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8130203,202310,202420,1,"BA Major","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8130203,202310,202510,1,"BA Major","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8131023,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8131023,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8131023,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8131023,202310,202420,1,"Finance",NA,NA,NA,NA,NA
8131023,202310,202510,1,"Finance",NA,NA,NA,NA,NA
8132465,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8132465,202310,202320,1,"Undeclared - Business",NA,NA,NA,NA,NA
8132465,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8132465,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8132465,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8132721,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8132721,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8132721,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8132721,202310,202420,1,"BA Major","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8132721,202310,202510,1,"BA Major","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8132821,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8132821,202310,202320,1,"IS Major",NA,NA,NA,NA,NA
8132821,202310,202410,1,"IS Major",NA,NA,NA,NA,NA
8132915,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8132915,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8132915,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8132915,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8132915,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8134173,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8134173,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8134369,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8134369,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8134369,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8134369,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8134369,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8135649,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8135649,202310,202320,1,"Marketing",NA,NA,NA,NA,NA
8135649,202310,202410,1,"Marketing",NA,NA,NA,NA,NA
8136759,202310,202310,1,"CAS",NA,NA,NA,NA,NA
8136759,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8136759,202310,202410,1,"Marketing",NA,NA,NA,NA,NA
8136759,202310,202420,1,"BA Major","IS Major",NA,NA,NA,NA
8136759,202310,202510,1,"CAS","Human Capital Mgmt& Leadership",NA,NA,NA,NA
8136901,202310,202310,1,"Accountancy",NA,NA,NA,NA,NA
8136901,202310,202320,1,"Accountancy",NA,NA,NA,NA,NA
8136901,202310,202410,1,"Accountancy",NA,NA,NA,NA,NA
8136901,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8136901,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8137090,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8137090,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8137163,202310,202310,1,"BA Major","CAS",NA,NA,NA,NA
8137163,202310,202320,1,"BA Major","CAS",NA,NA,NA,NA
8137163,202310,202410,1,"BA Major","CAS",NA,NA,NA,NA
8137163,202310,202420,1,"BA Major","CAS",NA,NA,NA,NA
8137163,202310,202510,1,"BA Major","CAS",NA,NA,NA,NA
8137508,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8137508,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8137508,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8137508,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8137508,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8137586,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8137586,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8137586,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8137586,202310,202420,1,"Accountancy",NA,NA,NA,NA,NA
8137586,202310,202510,1,"Accountancy",NA,NA,NA,NA,NA
8139289,202310,202310,1,"Finance",NA,NA,NA,NA,NA
8139289,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8139289,202310,202410,1,"Finance",NA,NA,NA,NA,NA
8139289,202310,202420,1,"BA Major","Finance",NA,NA,NA,NA
8139289,202310,202510,1,"BA Major","Finance",NA,NA,NA,NA
8139377,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8139377,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8139377,202310,202410,1,"CAS",NA,NA,NA,NA,NA
8139377,202310,202420,1,"CAS",NA,NA,NA,NA,NA
8139377,202310,202510,1,"CAS",NA,NA,NA,NA,NA
8139622,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8140179,202310,202310,1,"CAS",NA,NA,NA,NA,NA
8140179,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8140179,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8140179,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8140179,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8140245,202310,202310,1,"Finance",NA,NA,NA,NA,NA
8140245,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8140245,202310,202410,1,"Finance",NA,NA,NA,NA,NA
8140245,202310,202420,1,"BA Major","Finance",NA,NA,NA,NA
8140245,202310,202510,1,"BA Major","Finance",NA,NA,NA,NA
8141118,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8141118,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8141118,202310,202410,1,"Finance",NA,NA,NA,NA,NA
8141118,202310,202420,1,"Finance",NA,NA,NA,NA,NA
8141118,202310,202510,1,"Finance",NA,NA,NA,NA,NA
8141468,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8141468,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8141468,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8141468,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8141468,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8141755,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8141755,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8141755,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8141755,202310,202420,1,"Marketing",NA,NA,NA,NA,NA
8141755,202310,202510,1,"Marketing",NA,NA,NA,NA,NA
8142155,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8142155,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8142155,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8142155,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8142155,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8142374,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8142374,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8142374,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8142374,202310,202420,1,"Marketing",NA,NA,NA,NA,NA
8142374,202310,202510,1,"Marketing",NA,NA,NA,NA,NA
8142423,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8142423,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8142423,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8142423,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8142423,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8142526,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8142526,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8142526,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8142526,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8142526,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8142886,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8142886,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8142886,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8142886,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8142886,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8143408,202310,202310,1,"Marketing",NA,NA,NA,NA,NA
8143408,202310,202320,1,"Marketing",NA,NA,NA,NA,NA
8143408,202310,202410,1,"Marketing",NA,NA,NA,NA,NA
8143408,202310,202420,1,"BA Major","Marketing",NA,NA,NA,NA
8143408,202310,202510,1,"BA Major","Marketing",NA,NA,NA,NA
8143418,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8143418,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8143418,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8143418,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8143420,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8143420,202310,202320,1,"BA Major","CEC",NA,NA,NA,NA
8143420,202310,202410,1,"BA Major","CEC",NA,NA,NA,NA
8143420,202310,202420,1,"BA Major","CEC",NA,NA,NA,NA
8143420,202310,202510,1,"BA Major","CAS",NA,NA,NA,NA
8143472,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8143472,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8143472,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8143472,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8143472,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8143654,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8143654,202310,202320,1,"BA Major","CAS",NA,NA,NA,NA
8143654,202310,202410,1,"CAS",NA,NA,NA,NA,NA
8143654,202310,202420,1,"CAS",NA,NA,NA,NA,NA
8143654,202310,202510,1,"CAS",NA,NA,NA,NA,NA
8143798,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8143798,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8143798,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8143798,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8143798,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8143860,202310,202310,1,"Accountancy",NA,NA,NA,NA,NA
8143860,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8143860,202310,202410,1,"BA Major","CCA",NA,NA,NA,NA
8143860,202310,202420,1,"BA Major","CCA",NA,NA,NA,NA
8143860,202310,202510,1,"BA Major","CCA",NA,NA,NA,NA
8143934,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8143934,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8143934,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8143934,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8143934,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8143936,202310,202310,1,"CAS","Finance",NA,NA,NA,NA
8143936,202310,202320,1,"CAS","Finance",NA,NA,NA,NA
8143936,202310,202410,1,"BA Major","CAS",NA,NA,NA,NA
8143936,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8143936,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8144647,202310,202310,1,"BA Major","CAS",NA,NA,NA,NA
8144647,202310,202320,1,"EHS",NA,NA,NA,NA,NA
8144902,202310,202310,1,"Marketing",NA,NA,NA,NA,NA
8144902,202310,202320,1,"Marketing",NA,NA,NA,NA,NA
8144902,202310,202410,1,"Marketing",NA,NA,NA,NA,NA
8144902,202310,202420,1,"BA Major","Marketing",NA,NA,NA,NA
8144902,202310,202510,1,"BA Major","Marketing",NA,NA,NA,NA
8144914,202310,202310,1,"Finance",NA,NA,NA,NA,NA
8144914,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8144914,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8144914,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8144914,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8144995,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8144995,202310,202320,1,"BA Major","CAS",NA,NA,NA,NA
8144995,202310,202410,1,"BA Major","CAS",NA,NA,NA,NA
8144995,202310,202420,1,"BA Major","CAS",NA,NA,NA,NA
8144995,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8145217,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8145217,202310,202320,1,"Marketing",NA,NA,NA,NA,NA
8145217,202310,202410,1,"Marketing",NA,NA,NA,NA,NA
8145217,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8145217,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8145325,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8145325,202310,202320,1,"Undeclared - Business",NA,NA,NA,NA,NA
8145325,202310,202410,1,"Finance",NA,NA,NA,NA,NA
8145325,202310,202420,1,"BA Major","Finance",NA,NA,NA,NA
8145325,202310,202510,1,"BA Major","Finance",NA,NA,NA,NA
8145502,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8145502,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8145508,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8145508,202310,202320,1,"Marketing",NA,NA,NA,NA,NA
8145508,202310,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8145508,202310,202420,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8145508,202310,202510,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8145611,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8145611,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8145611,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8145611,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8145611,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8145766,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8145766,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8145766,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8145766,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8145766,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8145786,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8145786,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8145786,202310,202410,1,"CAS",NA,NA,NA,NA,NA
8145786,202310,202420,1,"CAS",NA,NA,NA,NA,NA
8145786,202310,202510,1,"CAS",NA,NA,NA,NA,NA
8146057,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8146057,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8146057,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8146057,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8146057,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8146177,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8146177,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8146225,202410,202410,1,"BA Major",NA,NA,NA,NA,NA
8146225,202410,202420,1,"BA Major",NA,NA,NA,NA,NA
8146225,202410,202510,1,"BA Major",NA,NA,NA,NA,NA
8146244,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8146244,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8146244,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8146244,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8146244,202310,202510,1,"Accountancy","BA Major",NA,NA,NA,NA
8146525,202310,202310,1,"Marketing",NA,NA,NA,NA,NA
8146525,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8146525,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8146525,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8146525,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8146560,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8146560,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8146560,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8146560,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8146560,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8146723,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8146723,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8146723,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8146723,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8146723,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8147231,202310,202310,1,"Marketing",NA,NA,NA,NA,NA
8147231,202310,202320,1,"Marketing",NA,NA,NA,NA,NA
8147231,202310,202410,1,"BA Major","IS Major",NA,NA,NA,NA
8147231,202310,202420,1,"BA Major","Cybersecurity Mgt Major",NA,NA,NA,NA
8147231,202310,202510,1,"BA Major","Cybersecurity Mgt Major",NA,NA,NA,NA
8147335,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8147335,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8147335,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8147335,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8147335,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8147369,202310,202310,1,"Marketing",NA,NA,NA,NA,NA
8147369,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8147369,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8147369,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8147369,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8147431,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8147431,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8147431,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8147431,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8147431,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8147458,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8147458,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8147458,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8147458,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8147458,202310,202510,1,"BA Major","Cybersecurity Mgt Major",NA,NA,NA,NA
8147889,202310,202310,1,"BA Major","CEC",NA,NA,NA,NA
8147889,202310,202320,1,"BA Major","CEC",NA,NA,NA,NA
8147889,202310,202410,1,"BA Major","CEC",NA,NA,NA,NA
8147889,202310,202420,1,"BA Major","CEC",NA,NA,NA,NA
8147889,202310,202510,1,"BA Major","CEC",NA,NA,NA,NA
8147973,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8147973,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8147973,202310,202410,1,"Finance",NA,NA,NA,NA,NA
8147973,202310,202420,1,"Finance",NA,NA,NA,NA,NA
8147973,202310,202510,1,"Finance",NA,NA,NA,NA,NA
8148045,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8148045,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8148045,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8148045,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8148045,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8148167,202310,202310,1,"Accountancy",NA,NA,NA,NA,NA
8148167,202310,202320,1,"Accountancy",NA,NA,NA,NA,NA
8148167,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8148167,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8148167,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8148469,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8148469,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8148469,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8148469,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8148469,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8148923,202310,202310,1,"Accountancy",NA,NA,NA,NA,NA
8148923,202310,202320,1,"Accountancy",NA,NA,NA,NA,NA
8148923,202310,202410,1,"Accountancy","BA Major",NA,NA,NA,NA
8148923,202310,202420,1,"Accountancy","BA Major",NA,NA,NA,NA
8148923,202310,202510,1,"Accountancy","BA Major",NA,NA,NA,NA
8149274,202310,202310,1,"Business Economics",NA,NA,NA,NA,NA
8149274,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8149274,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8149274,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8149274,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8149335,202310,202310,1,"Business Economics",NA,NA,NA,NA,NA
8149335,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8149335,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8149335,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8149335,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8149556,202310,202310,1,"Accountancy",NA,NA,NA,NA,NA
8149556,202310,202320,1,"Accountancy",NA,NA,NA,NA,NA
8149556,202310,202410,1,"Accountancy","BA Major",NA,NA,NA,NA
8149556,202310,202420,1,"Accountancy",NA,NA,NA,NA,NA
8149556,202310,202510,1,"Accountancy",NA,NA,NA,NA,NA
8150970,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8150970,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8150970,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8150970,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8150970,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8151012,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8151012,202310,202320,1,"Undeclared - Business",NA,NA,NA,NA,NA
8151012,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8151012,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8151012,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8151086,202310,202310,1,"Business Economics",NA,NA,NA,NA,NA
8151086,202310,202320,1,"Business Economics",NA,NA,NA,NA,NA
8151086,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
