"Student.ID","Gender","First.Generation.Indicator","Term.Code","Term.UG.Crs.GPA","Cum.UG.Crs.GPA"
8354519,"Male","Not First Generation College Stdnt",202120,NA,NA
8355890,"Male","First Generation College Stdnt",201810,3.72,3.72
8355890,"Male","First Generation College Stdnt",201820,3.72,3.72
8355890,"Male","First Generation College Stdnt",201910,3.93,3.78
8355890,"Male","First Generation College Stdnt",201920,3.5,3.71
8355890,"Male","First Generation College Stdnt",202010,3.55,3.64
8355890,"Male","First Generation College Stdnt",202020,3.67,3.64
8355890,"Male","First Generation College Stdnt",202110,3.92,3.68
8355890,"Male","First Generation College Stdnt",202120,2.74,3.55
8357001,"Male","Not First Generation College Stdnt",201810,3.75,3.75
8357001,"Male","Not First Generation College Stdnt",201820,3.71,3.73
8357001,"Male","Not First Generation College Stdnt",201910,3.49,3.65
8357001,"Male","Not First Generation College Stdnt",201920,3.66,3.65
8357001,"Male","Not First Generation College Stdnt",202010,3.57,3.64
8357001,"Male","Not First Generation College Stdnt",202020,3.2,3.61
8357001,"Male","Not First Generation College Stdnt",202110,1.7,3.55
8357001,"Male","Not First Generation College Stdnt",202120,3.42,3.53
8357001,"Male","Not First Generation College Stdnt",202210,2.96,3.45
8357001,"Male","Not First Generation College Stdnt",202220,2.66,3.32
8358602,"Male","Not First Generation College Stdnt",201810,3.82,3.82
8358602,"Male","Not First Generation College Stdnt",201820,3.63,3.73
8358602,"Male","Not First Generation College Stdnt",201910,3.71,3.73
8358602,"Male","Not First Generation College Stdnt",201920,3.6,3.69
8358602,"Male","Not First Generation College Stdnt",202010,3.46,3.65
8358602,"Male","Not First Generation College Stdnt",202020,4,3.69
8358602,"Male","Not First Generation College Stdnt",202110,3.94,3.72
8358602,"Male","Not First Generation College Stdnt",202120,3.86,3.74
8359278,"Male","Not First Generation College Stdnt",201810,2,2
8359278,"Male","Not First Generation College Stdnt",201820,2.71,2.4
8359278,"Male","Not First Generation College Stdnt",201910,2.58,2.47
8359278,"Male","Not First Generation College Stdnt",202010,3.57,2.81
8359278,"Male","Not First Generation College Stdnt",202020,3.74,3.04
8359278,"Male","Not First Generation College Stdnt",202110,3.54,3.12
8359278,"Male","Not First Generation College Stdnt",202120,3.2,3.13
8359870,"Female","First Generation College Stdnt",201810,3.76,3.76
8359870,"Female","First Generation College Stdnt",201820,3.25,3.5
8359870,"Female","First Generation College Stdnt",201910,3.46,3.48
8359870,"Female","First Generation College Stdnt",201920,3.06,3.36
8359870,"Female","First Generation College Stdnt",202010,2.86,3.26
8359870,"Female","First Generation College Stdnt",202020,3.46,3.28
8362430,"Male","Not First Generation College Stdnt",201810,3.53,3.53
8362430,"Male","Not First Generation College Stdnt",201820,3.76,3.67
8362430,"Male","Not First Generation College Stdnt",201910,3.81,3.69
8362430,"Male","Not First Generation College Stdnt",201920,3.94,3.75
8364375,"Male","Not First Generation College Stdnt",201810,3.88,3.88
8364375,"Male","Not First Generation College Stdnt",201820,3.31,3.65
8364375,"Male","Not First Generation College Stdnt",201910,3.28,3.52
8364375,"Male","Not First Generation College Stdnt",201920,3.29,3.45
8364375,"Male","Not First Generation College Stdnt",202010,2.57,3.3
8364375,"Male","Not First Generation College Stdnt",202020,NA,3.3
8364375,"Male","Not First Generation College Stdnt",202110,NA,3.2
8364375,"Male","Not First Generation College Stdnt",202120,2.66,3.14
8365108,"Male","Not First Generation College Stdnt",201810,3.55,3.55
8365108,"Male","Not First Generation College Stdnt",201820,3.6,3.58
8365108,"Male","Not First Generation College Stdnt",201910,3.42,3.53
8365108,"Male","Not First Generation College Stdnt",201920,3.48,3.52
8365108,"Male","Not First Generation College Stdnt",202010,3.32,3.48
8365108,"Male","Not First Generation College Stdnt",202020,3.82,3.53
8365108,"Male","Not First Generation College Stdnt",202110,3.82,3.57
8365108,"Male","Not First Generation College Stdnt",202120,3.6,3.59
8365422,"Male","Not First Generation College Stdnt",201810,3.8,3.8
8365422,"Male","Not First Generation College Stdnt",201820,4,3.89
8365422,"Male","Not First Generation College Stdnt",201910,3.94,3.89
8365422,"Male","Not First Generation College Stdnt",201920,3.8,3.87
8365422,"Male","Not First Generation College Stdnt",202010,3.66,3.85
8365422,"Male","Not First Generation College Stdnt",202020,4,3.87
8365422,"Male","Not First Generation College Stdnt",202110,4,3.88
8365422,"Male","Not First Generation College Stdnt",202120,NA,NA
8365711,"Male","Not First Generation College Stdnt",201810,3.42,3.42
8365711,"Male","Not First Generation College Stdnt",201820,3.56,3.51
8365711,"Male","Not First Generation College Stdnt",201910,3.49,3.5
8365711,"Male","Not First Generation College Stdnt",201920,3.42,3.48
8365711,"Male","Not First Generation College Stdnt",202010,3.74,3.53
8365711,"Male","Not First Generation College Stdnt",202020,3.92,3.6
8365711,"Male","Not First Generation College Stdnt",202110,3.82,3.63
8365711,"Male","Not First Generation College Stdnt",202120,3.86,3.66
8366174,"Female","Not First Generation College Stdnt",201810,3.94,3.94
8366174,"Female","Not First Generation College Stdnt",201820,3.58,3.76
8366174,"Female","Not First Generation College Stdnt",201910,3.88,3.8
8366174,"Female","Not First Generation College Stdnt",201920,3.74,3.79
8366174,"Female","Not First Generation College Stdnt",202010,3.47,3.72
8366174,"Female","Not First Generation College Stdnt",202020,3.84,3.74
8366174,"Female","Not First Generation College Stdnt",202110,3.94,3.77
8366174,"Female","Not First Generation College Stdnt",202120,3.92,3.78
8366385,"Female","Not First Generation College Stdnt",201810,3.68,3.68
8366385,"Female","Not First Generation College Stdnt",201820,3.6,3.63
8366385,"Female","Not First Generation College Stdnt",201910,3.38,3.54
8366385,"Female","Not First Generation College Stdnt",201920,3.07,3.44
8366385,"Female","Not First Generation College Stdnt",202010,NA,3.44
8366385,"Female","Not First Generation College Stdnt",202020,3.67,3.48
8366385,"Female","Not First Generation College Stdnt",202110,3.66,3.5
8366385,"Female","Not First Generation College Stdnt",202120,3.83,3.55
8366918,"Female","Not First Generation College Stdnt",201810,2.92,2.92
