"Student.ID","Course","Term.Code","Earned.Academic.Credit","Final.Letter.Grade.Group","Final.Letter.Grade","GPA.Quality.Points"
8362430,"ISA245","201920",NA,"A","A-",3.7
8362430,"ISA281","201920",NA,"A","A",4
8362430,"ISA291","201920",NA,"A","A",4
8362430,"MTH151","201810",NA,"A","A+",4
8364375,"ACC221","201910",NA,"C","C",2
8364375,"BUS104","201820",NA,"B","B-",2.7
8364375,"CSE148","201810",NA,"A","A",4
8364375,"FIN301","202010",NA,"C","C+",2.3
8364375,"ISA225","201910",NA,"B","B",3
8364375,"ISA235","201920",NA,"B","B-",2.7
8364375,"ISA245","202010",NA,"B","B",3
8364375,"ISA291","202030",NA,"C","C",2
8364375,"ISA401","202120",NA,"C","C",2
8364375,"MGT291","201920",NA,"B","B",3
8365108,"ACC221","201820",NA,"B","B+",3.3
8365108,"BUS104","201820",NA,"B","B+",3.3
8365108,"CSE148","201810",NA,"A","A-",3.7
8365108,"ECO201","201910",NA,"A","A",4
8365108,"ISA225","201910",NA,"B","B+",3.3
8365108,"ISA235","202010",NA,"B","B",3
8365108,"ISA245","202020",NA,"B","B+",3.3
8365108,"ISA281","202010",NA,"B","B+",3.3
8365108,"ISA291","202010",NA,"B","B",3
8365108,"ISA365","202110",NA,"A","A",4
8365108,"ISA414","202120",NA,"A","A-",3.7
8365108,"ISA444","202120",NA,"A","A-",3.7
8365108,"ISA491","202020",NA,"A","A",4
8365108,"ISA495","202120",NA,"A","A-",3.7
8365108,"MGT291","201920",NA,"B","B",3
8365108,"MTH151","201810",NA,"B","B",3
8365422,"ACC221","201820",NA,"A","A",4
8365422,"BUS104","201810",NA,"A","A+",4
8365422,"CSE148","201820",NA,"A","A",4
8365422,"FIN301","202020",NA,"A","A",4
8365422,"ISA225","201910",NA,"A","A",4
8365422,"ISA235","201910",NA,"A","A",4
8365422,"ISA245","201920",NA,"A","A",4
8365422,"ISA281","201910",NA,"A","A",4
8365422,"ISA291","201920",NA,"A","A-",3.7
8365422,"ISA401","202010",NA,"A","A",4
8365422,"ISA444","202010",NA,"A","A-",3.7
8365422,"ISA495","202110",NA,"A","A",4
8365422,"ISA496","202020",NA,"A","A",4
8365422,"ISA512","202110",NA,"A","A",4
8365422,"ISA514","202020",NA,"A","A",4
8365422,"ISA591","202010",NA,"A","A",4
8365422,"ISA616","202110",NA,"A","A",4
8365422,"ISA630","202120",NA,"A","A",4
8365422,"ISA632","202120",NA,"A","A",4
8365422,"ISA633","202120",NA,"A","A",4
8365422,"ISA634","202120",NA,"A","A-",3.7
8365422,"ISA650","202115",NA,"A","A",4
8365422,NA,"202120",NA,"A","A",4
8365422,"MGT291","201920",NA,"A","A",4
8365422,"MTH151","201820",NA,"A","A",4
8365711,"ACC221","201910",NA,"B","B+",3.3
8365711,"BUS104","201810",NA,"A","A",4
8365711,"CSE148","201820",NA,"B","B",3
8365711,"ECO201","201920",NA,"A","A-",3.7
8365711,"FIN301","202010",NA,"B","B+",3.3
8365711,"ISA225","201920",NA,"B","B-",2.7
8365711,"ISA235","202010",NA,"A","A-",3.7
8365711,"ISA245","202030",NA,"A","A-",3.7
8365711,"ISA291","202030",NA,"A","A-",3.7
8365711,"ISA401","202120",NA,"B","B+",3.3
8365711,"MGT291","201920",NA,"A","A",4
8365711,"MTH151","201810",NA,"D","D-",0.7
8365711,NA,"201910",NA,"B","B",3
8366174,"ACC221","201820",NA,"B","B+",3.3
8366174,"BUS104","201820",NA,"A","A",4
8366174,"CSE148","201810",NA,"A","A",4
8366174,"ECO201","201910",NA,"A","A",4
8366174,"FIN301","202010",NA,"B","B",3
8366174,"ISA225","201910",NA,"A","A",4
8366174,"ISA235","201910",NA,"A","A",4
8366174,"ISA245","201920",NA,"A","A",4
8366174,"ISA281","202010",NA,"A","A",4
8366174,"ISA291","201920",NA,"A","A-",3.7
8366174,"ISA401","202010",NA,"B","B",3
8366174,"ISA414","202020",NA,"B","B",3
8366174,"ISA491","202010",NA,"A","A-",3.7
8366174,"MTH151","201810",NA,"A","A+",4
8366385,"ACC221","201910",NA,"B","B",3
8366385,"BUS104","201810",NA,"B","B-",2.7
8366385,"CSE148","201820",NA,"A","A",4
8366385,"ECO201","201910",NA,"B","B+",3.3
8366385,"FIN301","201920",NA,"B","B+",3.3
8366385,"ISA225","201910",NA,"B","B",3
8366385,"ISA235","201910",NA,"A","A-",3.7
8366385,"ISA281","202020",NA,"A","A-",3.7
8366385,"ISA291","201920",NA,"B","B",3
8366385,"ISA321","202110",NA,"A","A-",3.7
8366385,"ISA414","202120",NA,"A","A",4
8366385,"ISA444","202120",NA,"B","B+",3.3
8366385,"ISA491","202020",NA,"B","B+",3.3
8366918,"ACC221","201810",NA,"B","B-",2.7
8366918,"BUS104","201810",NA,"B","B",3
8366918,"CSE148","201820",NA,"B","B",3
8366918,"ECO201","201820",NA,"B","B",3
8366918,"FIN301","201920",NA,"B","B",3
8366918,"ISA225","201810",NA,"C","C+",2.3
8366918,"ISA235","201910",NA,"A","A",4
8366918,"ISA245","201920",NA,"B","B-",2.7
8366918,"ISA281","202010",NA,"C","C+",2.3
8366918,"ISA301","202010",NA,"B","B-",2.7
8366918,"ISA303","202120",NA,"C","C-",1.7
8366918,"ISA406","202120",NA,"B","B",3
8366918,"MGT291","201910",NA,"B","B",3
8367035,"BUS104","201810",NA,"A","A",4
8367035,"CSE148","201820",NA,"A","A",4
8367035,"ECO201","201820",NA,"B","B+",3.3
8367035,"ISA225","201910",NA,"A","A",4
8367035,"ISA235","201910",NA,"A","A",4
8367035,"ISA245","201920",NA,"B","B",3
8367035,"ISA281","201920",NA,"A","A",4
8367035,"ISA414","202120",NA,"A","A+",4
8367035,"ISA444","202120",NA,"B","B+",3.3
8367035,"MGT291","202020",NA,"A","A",4
8367545,"ACC221","201815",NA,"A","A",4
8367545,"BUS104","201810",NA,"A","A",4
8367545,"CSE148","201820",NA,"A","A",4
8367545,"ECO201","201820",NA,"A","A",4
8367545,"FIN301","201920",NA,"A","A",4
8367545,"ISA225","201910",NA,"B","B+",3.3
8367545,"ISA235","201920",NA,"A","A",4
8367545,"ISA245","202010",NA,"B","B-",2.7
8367545,"ISA291","202010",NA,"A","A",4
8367545,"ISA321","202110",NA,"A","A",4
8367545,"ISA401","202120",NA,"A","A",4
8367545,"ISA444","202020",NA,"A","A",4
8367545,"MGT291","202010",NA,"A","A-",3.7
8367545,"MTH151","201810",NA,"A","A",4
8367894,"ACC221","201910",NA,"A","A",4
8367894,"BUS104","201820",NA,"A","A",4
8367894,"CSE148","201810",NA,"A","A",4
8367894,"ECO201","201910",NA,"A","A+",4
8367894,"FIN301","201920",NA,"A","A",4
8367894,"ISA225","201820",NA,"A","A",4
8367894,"ISA235","201910",NA,"A","A+",4
8367894,"ISA245","201915",NA,"A","A",4
8367894,"ISA281","202010",NA,"A","A",4
8367894,"ISA291","201920",NA,"A","A",4
8367894,"ISA401","202020",NA,"A","A+",4
8367894,"ISA444","202120",NA,"A","A",4
8367894,"ISA480","202020",NA,"A","A+",4
8367894,"ISA491","202010",NA,"A","A",4
8367894,"ISA495","202110",NA,"A","A",4
8367894,"MGT291","201910",NA,"A","A",4
8367944,"ACC221","201910",NA,"C","C+",2.3
8367944,"BUS104","201820",NA,"B","B-",2.7
8367944,"CSE148","201810",NA,"B","B+",3.3
8367944,"ECO201","201910",NA,"B","B-",2.7
8367944,"ISA225","201910",NA,"B","B-",2.7
8367944,"ISA235","201920",NA,"B","B-",2.7
8367944,"ISA245","202010",NA,"B","B",3
8367944,"ISA291","201920",NA,"B","B",3
8367944,"ISA321","202110",NA,"A","A",4
8367944,"ISA401","202120",NA,"A","A",4
8367944,"ISA414","202020",NA,"B","B+",3.3
8367944,"ISA444","202120",NA,"C","C+",2.3
8367944,"ISA491","202010",NA,"A","A",4
8367944,"ISA495","202120",NA,"A","A",4
8367944,"MGT291","202010",NA,"A","A",4
8367955,"ACC221","201820",NA,"C","C-",1.7
8367955,"BUS104","201810",NA,"B","B",3
8367955,"CSE148","201820",NA,"C","C",2
8367955,"ECO201","201820",NA,"C","C",2
8367955,"FIN301","202115",NA,"B","B-",2.7
8367955,"ISA225","201910",NA,"C","C+",2.3
8367955,"ISA235","201910",NA,"A","A-",3.7
8367955,"ISA245","202020",NA,"C","C",2
8367955,"ISA281","202110",NA,"A","A-",3.7
8367955,"ISA291","202010",NA,"B","B",3
8367955,"ISA365","202010",NA,"C","C+",2.3
8367955,"ISA401","202110",NA,"B","B",3
8367955,"ISA414","202120",NA,"A","A-",3.7
8367955,"ISA491","202120",NA,"C","C+",2.3
8367955,"ISA495","202120",NA,"A","A",4
8367955,"MGT291","202020",NA,"A","A",4
8367955,"MTH151","201810",NA,"B","B+",3.3
8368057,"ACC221","201820",NA,"A","A-",3.7
8368057,"BUS104","201810",NA,"A","A",4
8368057,"CSE148","201820",NA,"A","A-",3.7
8368057,"ECO201","201910",NA,"A","A",4
8368057,"FIN301","201930",NA,"A","A",4
8368057,"ISA225","201920",NA,"A","A-",3.7
8368057,"ISA235","201920",NA,"A","A",4
8368057,"ISA245","202010",NA,"A","A-",3.7
8368057,"ISA281","202020",NA,"A","A",4
8368057,"ISA291","202010",NA,"A","A",4
8368057,"ISA401","202110",NA,"B","B+",3.3
8368057,"ISA414","202120",NA,"A","A-",3.7
8368057,"ISA491","202120",NA,"A","A+",4
8368057,"MGT291","201920",NA,"A","A",4
8368109,"ACC221","201820",NA,"A","A-",3.7
8368109,"BUS104","201810",NA,"A","A",4
8368109,"CSE148","201820",NA,"A","A",4
8368109,"FIN301","202020",NA,"A","A",4
8368109,"ISA225","201910",NA,"B","B",3
8368109,"ISA235","201920",NA,"A","A-",3.7
8368109,"ISA291","202020",NA,"A","A",4
8368109,"ISA321","202120",NA,"B","B-",2.7
8368109,"ISA401","202110",NA,"A","A",4
8368109,"ISA414","202120",NA,"C","C+",2.3
8368109,"MGT291","201920",NA,"A","A",4
8368109,"MTH151","201810",NA,"B","B",3
8368121,"ACC221","201810",NA,"A","A-",3.7
8368121,"BUS104","201820",NA,"A","A",4
8368121,"CSE148","201810",NA,"A","A",4
8368121,"ECO201","201910",NA,"A","A",4
8368121,"FIN301","201920",NA,"A","A",4
8368121,"ISA225","201820",NA,"A","A-",3.7
8368121,"ISA235","201910",NA,NA,NA,3.7
8368121,"ISA245","201920",NA,"A","A",4
8368121,"ISA281","201920",NA,"B","B+",3.3
8368121,"ISA291","202010",NA,"A","A",4
8368121,"ISA365","202010",NA,"A","A-",3.7
8368121,"ISA401","202010",NA,"A","A-",3.7
8368121,"ISA414","202110",NA,"A","A-",3.7
8368121,"ISA444","202110",NA,"B","B+",3.3
8368121,"ISA491","202110",NA,"B","B+",3.3
8368121,"MGT291","201920",NA,"A","A-",3.7
8368719,"ACC221","201810",NA,"A","A-",3.7
8368719,"BUS104","201820",NA,"B","B+",3.3
8368719,"CSE148","201810",NA,"A","A-",3.7
8368719,"FIN301","201910",NA,"B","B+",3.3
8368719,"ISA225","201820",NA,"B","B",3
8368719,"ISA235","201910",NA,"A","A",4
8368719,"ISA245","201920",NA,"B","B+",3.3
8368719,"ISA291","201920",NA,"B","B-",2.7
8368719,"ISA401","202010",NA,"B","B-",2.7
8368719,"ISA491","202010",NA,"B","B-",2.7
8368719,"ISA495","202110",NA,"A","A",4
8368719,"MGT291","202010",NA,"A","A",4
8369044,"ACC221","201920",NA,"D","D",1
8369044,"BUS104","201810",NA,"C","C+",2.3
8369044,"CSE148","201820",NA,"C","C",2
8369044,"ECO201","201910",NA,"D","D-",0.7
8369044,"FIN301","202215",NA,"C","C",2
8369044,"ISA225","202020",NA,"D","D",1
8369044,NA,"202120",NA,"C","C+",2.3
8369044,"ISA235","201910",NA,"D","D-",0.7
8369044,"ISA245","201920",NA,"C","C",2
8369044,"ISA281","202110",NA,"C","C-",1.7
8369044,"ISA291","202210",NA,"B","B",3
8369044,"ISA303","202120",NA,"D","D+",1.3
8369044,"ISA401","202110",NA,"C","C",2
8369044,"ISA414","202120",NA,"B","B",3
8369044,"ISA444","202220",NA,"C","C",2
8369044,"ISA491","202220",NA,"C","C-",1.7
8369044,"ISA495","202220",NA,"B","B-",2.7
8369044,"MGT291","202020",NA,"B","B",3
8369044,"MTH151","201820",NA,"B","B-",2.7
8369067,"ACC221","201910",NA,"B","B-",2.7
8369067,"BUS104","201810",NA,"A","A-",3.7
8369067,"CSE148","201820",NA,"B","B",3
8369067,"ECO201","201910",NA,"B","B",3
8369067,"FIN301","202110",NA,"B","B+",3.3
8369067,"ISA225","201820",NA,"B","B",3
8369067,"ISA235","201910",NA,"B","B-",2.7
8369067,"ISA281","202010",NA,"C","C",2
8369067,"ISA401","202120",NA,"C","C",2
8369067,"ISA414","202120",NA,"C","C+",2.3
8369067,"ISA444","202110",NA,"B","B",3
8369067,"ISA491","202120",NA,"B","B",3
8369067,"ISA495","202120",NA,"C","C",2
8369067,"MGT291","202020",NA,"B","B+",3.3
8369067,"MTH151","201810",NA,"B","B+",3.3
8369564,"ACC221","201810",NA,"B","B",3
8369564,"BUS104","201810",NA,"A","A-",3.7
8369564,"CSE148","201820",NA,"A","A",4
8369564,"FIN301","201920",NA,"B","B",3
8369564,"ISA225","201820",NA,"B","B",3
8369564,"ISA235","201910",NA,"B","B+",3.3
8369564,"ISA245","201920",NA,"B","B+",3.3
8369564,"ISA281","201920",NA,"B","B+",3.3
8369564,"ISA291","201920",NA,"B","B+",3.3
8369564,"ISA321","202110",NA,"A","A",4
8369564,"ISA401","202010",NA,"B","B+",3.3
8369564,"ISA444","202110",NA,"B","B+",3.3
8369564,"ISA491","202010",NA,"A","A-",3.7
8369564,"MGT291","201910",NA,"A","A",4
8370335,"ACC221","201820",NA,"A","A",4
8370335,"BUS104","201810",NA,"A","A",4
8370335,"CSE148","201820",NA,"A","A-",3.7
8370335,"FIN301","201920",NA,"A","A",4
8370335,"ISA225","201930",NA,"B","B+",3.3
8370335,"ISA235","201910",NA,"A","A-",3.7
8370335,"ISA245","202015",NA,"A","A-",3.7
8370335,"ISA281","202010",NA,"A","A-",3.7
8370335,"ISA291","202020",NA,"A","A",4
8370335,"ISA321","202110",NA,"A","A",4
8370335,"ISA365","202110",NA,"A","A-",3.7
8370335,"ISA401","202020",NA,"A","A-",3.7
8370335,"ISA414","202120",NA,"A","A-",3.7
8370335,"MGT291","201920",NA,"A","A",4
8370335,"MTH151","201810",NA,"A","A+",4
8370460,"CSE148","201920",NA,"D","D-",0.7
8371569,"ACC221","201910",NA,"B","B+",3.3
8371569,"BUS104","201820",NA,"A","A-",3.7
8371569,"CSE148","201810",NA,"B","B",3
8371569,"ECO201","201910",NA,"A","A",4
8371569,"FIN301","202010",NA,"B","B",3
8371569,"ISA225","201920",NA,"A","A-",3.7
8371569,"ISA235","201920",NA,"B","B",3
8371569,"ISA245","202010",NA,"B","B",3
8371569,"ISA281","202010",NA,"A","A-",3.7
8371569,"ISA291","202010",NA,"B","B-",2.7
8371569,"ISA321","202120",NA,"C","C+",2.3
8371569,"ISA403","202120",NA,"A","A-",3.7
8371569,"ISA491","202110",NA,"C","C+",2.3
8371569,"ISA495","202120",NA,"A","A-",3.7
8371569,"MGT291","201910",NA,"B","B",3
8371569,"MTH151","201810",NA,"C","C",2
8371719,"ACC221","201820",NA,"D","D",1
8371719,NA,"201910",NA,"A","A",4
8371719,"BUS104","201810",NA,"B","B+",3.3
8371719,"CSE148","201820",NA,"A","A",4
8371719,"FIN301","201920",NA,"B","B-",2.7
8371719,"ISA225","201920",NA,"B","B-",2.7
8371719,"ISA235","201910",NA,"A","A",4
8371719,"ISA245","202010",NA,"C","C",2
8371719,"ISA281","202120",NA,"B","B",3
8371719,"ISA291","202010",NA,"B","B+",3.3
8371719,"ISA401","202020",NA,"B","B-",2.7
8371719,"MGT291","201920",NA,"A","A",4
8371719,"MTH151","201810",NA,"C","C",2
8371741,"ACC221","201830",NA,"B","B-",2.7
8371741,"BUS104","201820",NA,"B","B-",2.7
8371741,"CSE148","201810",NA,"C","C+",2.3
8371741,"ECO201","201910",NA,"D","D+",1.3
8371741,NA,"201920",NA,"B","B-",2.7
8371741,"FIN301","202010",NA,"B","B",3
8371741,"ISA225","202010",NA,"B","B",3
8371741,"ISA235","202020",NA,"B","B+",3.3
8371741,"ISA281","202020",NA,"B","B-",2.7
8371741,"ISA291","202020",NA,"B","B",3
8371741,"ISA321","202120",NA,"C","C",2
8371741,"ISA401","202120",NA,"C","C",2
8371741,"ISA414","202120",NA,"C","C-",1.7
8371741,"ISA444","202110",NA,"C","C+",2.3
8371741,"ISA495","202110",NA,"B","B-",2.7
8371741,"MGT291","201920",NA,"B","B",3
8371741,"MTH151","201810",NA,"C","C-",1.7
8372215,"CSE148","201910",NA,"A","A",4
8372215,"ECO201","201820",NA,"B","B-",2.7
8372215,"ISA225","201920",NA,"B","B-",2.7
8372215,"ISA235","201920",NA,"B","B+",3.3
8372215,"ISA245","202010",NA,"B","B+",3.3
8372215,"ISA281","202110",NA,"A","A-",3.7
8372215,"ISA291","202010",NA,"B","B",3
8372215,"ISA491","202120",NA,"C","C+",2.3
8372215,"MTH151","201810",NA,"B","B",3
8372318,"ISA225","201910",NA,"B","B",3
8372318,"ISA291","201920",NA,"B","B+",3.3
8372318,"ISA333","202120",NA,"A","A",4
8372318,"ISA401","202020",NA,"A","A",4
8372318,"ISA414","202110",NA,"A","A-",3.7
8372318,"ISA491","202010",NA,"B","B",3
8372318,"MTH151","201820",NA,"B","B",3
8372669,"BUS104","201820",NA,"A","A-",3.7
8372669,"CSE148","201810",NA,"A","A",4
8372669,"FIN301","201920",NA,"A","A",4
8372669,"ISA225","201820",NA,"A","A",4
8372669,"ISA235","201910",NA,"A","A",4
8372669,"ISA291","201910",NA,"A","A",4
8372669,"ISA414","202120",NA,"A","A+",4
8372669,"ISA444","202110",NA,"A","A",4
8372669,"ISA491","201920",NA,"A","A-",3.7
8372669,"MGT291","201910",NA,"B","B+",3.3
8372995,"ACC221","201820",NA,"C","C+",2.3
8372995,"BUS104","201820",NA,"B","B",3
8372995,"CSE148","201810",NA,"A","A",4
8372995,"FIN301","201920",NA,"C","C",2
8372995,"ISA225","201920",NA,"B","B",3
8372995,"ISA235","201910",NA,"B","B",3
8372995,"ISA245","202010",NA,"B","B+",3.3
8372995,"ISA291","202010",NA,"C","C",2
8372995,"ISA303","202010",NA,"C","C",2
8372995,"ISA387","202110",NA,"C","C",2
8372995,"ISA403","202120",NA,"C","C+",2.3
8372995,"ISA406","202120",NA,"B","B",3
8372995,"ISA414","202110",NA,"B","B",3
8372995,"ISA491","202020",NA,"A","A-",3.7
8372995,"ISA495","202120",NA,"A","A",4
8372995,"MGT291","201910",NA,"B","B+",3.3
8372995,"MTH151","201810",NA,"B","B+",3.3
8373328,"ACC221","201820",NA,"B","B",3
8373328,"BUS104","201820",NA,"A","A",4
8373328,"CSE148","201810",NA,"A","A",4
8373328,"ECO201","201810",NA,"A","A-",3.7
8373328,"FIN301","202010",NA,"B","B-",2.7
8373328,"ISA225","201910",NA,"B","B",3
8373328,"ISA235","202010",NA,"B","B",3
8373328,"ISA321","202120",NA,"B","B",3
8373328,"ISA414","202120",NA,"A","A+",4
8373328,"ISA491","202120",NA,"A","A-",3.7
8373328,"MGT291","202010",NA,"A","A",4
8373418,"ACC221","201820",NA,"C","C",2
8373418,"BUS104","201820",NA,"B","B+",3.3
8373418,"CSE148","201810",NA,"B","B",3
8373418,"FIN301","202010",NA,"B","B-",2.7
8373418,"ISA225","201920",NA,"B","B",3
8373418,"ISA235","201910",NA,"B","B+",3.3
8373418,"ISA245","201920",NA,"B","B",3
8373418,"ISA281","202020",NA,"A","A",4
8373418,"ISA291","202010",NA,"A","A-",3.7
8373418,"ISA301","202120",NA,"B","B+",3.3
8373418,"ISA365","202010",NA,"B","B-",2.7
8373418,"ISA401","202110",NA,"A","A-",3.7
8373418,"ISA414","202120",NA,"A","A-",3.7
8373418,"ISA491","202120",NA,"B","B",3
8373418,"ISA495","202110",NA,"A","A-",3.7
8373418,"MGT291","201920",NA,"B","B",3
8373628,"ACC221","201920",NA,"B","B",3
8373628,"BUS104","201810",NA,"B","B+",3.3
8373628,"CSE148","201910",NA,"B","B",3
8373628,"ECO201","201810",NA,"B","B+",3.3
8373628,"FIN301","202010",NA,"B","B+",3.3
8373628,"ISA225","201820",NA,"A","A-",3.7
8373628,"ISA235","201920",NA,"A","A-",3.7
8373628,"ISA291","201910",NA,"B","B-",2.7
8373628,"MGT291","201920",NA,"A","A",4
8373905,"ACC221","201910",NA,"C","C+",2.3
8373905,"BUS104","201810",NA,"B","B+",3.3
8373905,"CSE148","201820",NA,"C","C+",2.3
8373905,"ECO201","201910",NA,"D","D",1
8373905,"FIN301","202010",NA,"B","B",3
8373905,"ISA225","202030",NA,"D","D",1
8373905,NA,"202110",NA,"C","C+",2.3
8373905,"ISA235","201910",NA,"B","B",3
8373905,"ISA245","201920",NA,"D","D+",1.3
8373905,"ISA281","202010",NA,"B","B",3
8373905,"ISA291","202120",NA,"C","C",2
8373905,"ISA301","202120",NA,"C","C+",2.3
8373905,"ISA365","202110",NA,"D","D+",1.3
8373905,"ISA387","202110",NA,"C","C",2
8373905,"ISA406","202120",NA,"B","B",3
8373905,"ISA495","202110",NA,"B","B+",3.3
8373905,"MGT291","201910",NA,"C","C",2
8373905,"MTH151","202020",NA,"D","D",1
8374059,"ACC221","201820",NA,"C","C",2
8374059,"BUS104","201810",NA,"A","A",4
8374059,"CSE148","201820",NA,"B","B-",2.7
8374059,"FIN301","201920",NA,"B","B-",2.7
8374059,"ISA225","201920",NA,"A","A-",3.7
8374059,"ISA235","201910",NA,"B","B+",3.3
8374059,"ISA245","202010",NA,"A","A",4
8374059,"ISA301","202110",NA,"B","B+",3.3
8374059,"ISA305","202020",NA,"A","A-",3.7
8374059,"ISA387","202010",NA,"A","A-",3.7
8374059,"ISA406","202020",NA,"A","A",4
8374059,"ISA495","202020",NA,"A","A",4
8374059,"MGT291","201920",NA,"A","A+",4
8375640,"ACC221","201910",NA,"B","B+",3.3
8375640,"BUS104","201920",NA,"A","A-",3.7
8375640,"CSE148","201910",NA,"A","A-",3.7
8375640,"ECO201","201920",NA,"A","A-",3.7
8375640,"FIN301","202020",NA,"B","B",3
8375640,"ISA225","202010",NA,"B","B-",2.7
8375640,"ISA235","202010",NA,"B","B",3
8375640,"ISA245","202020",NA,"B","B+",3.3
8375640,"ISA281","202110",NA,"B","B",3
8375640,"ISA291","202030",NA,"B","B",3
8375640,"ISA414","202210",NA,"A","A",4
8375640,"ISA444","202210",NA,"B","B+",3.3
8375640,"ISA491","202110",NA,"B","B",3
8375640,"ISA501","202110",NA,"B","B+",3.3
8375640,"MGT291","202015",NA,"C","C",2
8376010,"ACC221","201820",NA,"B","B-",2.7
8376010,"BUS104","201810",NA,"B","B",3
8376010,"CSE148","201820",NA,"B","B",3
8376010,"FIN301","201920",NA,"C","C+",2.3
8376010,"ISA225","201910",NA,"B","B",3
8376010,"ISA235","201920",NA,"A","A-",3.7
8376010,"ISA245","202010",NA,"B","B-",2.7
8376010,"ISA281","202010",NA,"C","C",2
8376010,"ISA291","202020",NA,"B","B+",3.3
8376010,"ISA321","202110",NA,"B","B+",3.3
8376010,"ISA414","202120",NA,"A","A-",3.7
8376010,"ISA444","202120",NA,"B","B-",2.7
8376010,"MGT291","201920",NA,"B","B",3
8376010,"MTH151","201810",NA,"B","B",3
8376089,"ACC221","201920",NA,"B","B+",3.3
8376089,"BUS104","201910",NA,"A","A",4
8376089,"CSE148","201915",NA,"A","A",4
8376089,"ECO201","201820",NA,"B","B+",3.3
8376089,"ISA225","201920",NA,"A","A-",3.7
8376089,"ISA235","201920",NA,"A","A-",3.7
8376089,"ISA281","202020",NA,"B","B+",3.3
8376089,"ISA291","202020",NA,"A","A",4
8376089,"ISA321","202120",NA,"B","B",3
8376089,"ISA401","202120",NA,"A","A-",3.7
8376089,"MGT291","201920",NA,"B","B+",3.3
8376089,"MTH151","201810",NA,"B","B+",3.3
8377320,"ACC221","201910",NA,"B","B+",3.3
8377320,"BUS104","201820",NA,"B","B",3
8377320,"CSE148","201810",NA,"A","A-",3.7
8377320,"ECO201","201910",NA,"B","B",3
8377320,"ISA235","202010",NA,"A","A-",3.7
8377320,"MTH151","201810",NA,"B","B",3
8377418,"ACC221","201810",NA,"A","A",4
8377418,"BUS104","201810",NA,"A","A",4
8377418,"CSE148","201820",NA,"A","A",4
8377418,"FIN301","201820",NA,"A","A",4
8377418,"ISA225","201820",NA,"A","A+",4
8377418,"ISA235","201910",NA,"A","A",4
8377418,"ISA245","201920",NA,"A","A+",4
8377418,"ISA281","201920",NA,"A","A+",4
8377418,"ISA291","201910",NA,"A","A-",3.7
8377418,"ISA365","202020",NA,"A","A+",4
8377418,"ISA401","202010",NA,"A","A",4
8377418,"ISA414","202010",NA,NA,NA,4
8377418,"ISA444","202010",NA,"A","A+",4
8377418,"ISA491","201920",NA,"A","A+",4
8377418,"MGT291","201910",NA,"A","A",4
8377632,"BUS104","201810",NA,"A","A+",4
8377632,"CSE148","201820",NA,"A","A",4
8377632,"ECO201","201920",NA,"B","B",3
8377632,"ISA225","201920",NA,"B","B",3
